//Lado atras
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
 0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
 0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
 0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
-0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0;-1.0;
//Lado frente
-0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
 0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
-0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
-0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 0.0; 1.0;
//Lado esquerdo
-0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
-0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
-0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
-0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00;-1.0; 0.0; 0.0;
//Lado direito
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
 0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
 0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
 0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
 0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 1.0; 0.0; 0.0;
//Lado baixo
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
 0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
 0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
 0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
-0.01;-0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
-0.01;-0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0;-1.0; 0.0;
//Lado cima
-0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
 0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
 0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
-0.01; 0.01; 0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
-0.01; 0.01;-0.01;1.00; 1.00; 1.00; 0.00; 0.00; 0.0; 1.0; 0.0;
